"id","template_id","title","description","status","pdf_file_name","pdf_content_type","pdf_file_size","pdf_updated_at","created_at","updated_at","tag_id","creator_id","thumbnail_file_name","thumbnail_content_type","thumbnail_file_size","thumbnail_updated_at","crop_marks","share_graphic_file_name","share_graphic_content_type","share_graphic_file_size","share_graphic_updated_at"
460,10,"Never Quit Brand Story","Already print-ready — use this poster as is or customize it to include an AFSCME affiliate logo and additional contact information.",-2,"460.pdf","application/pdf",556118,"2017-07-11 18:02:22","2017-07-11 18:02:14","2017-07-11 18:04:06",NULL,4,"460.png","image/png",58710,"2017-07-11 18:02:22",0,NULL,NULL,NULL,NULL
461,11,"General Announcement","Similar to the ""Never Quit Meeting Flyer"" — use this template to announce an event or a recent contract victory within your affiliate. Please make sure to incorporate a high-resolution photo that will work well with the space provided.
 ",-2,"461.pdf","application/pdf",412833,"2017-07-11 19:49:49","2017-07-11 18:08:50","2017-07-11 19:52:23",NULL,4,"461.png","image/png",50766,"2017-07-11 19:49:50",0,NULL,NULL,NULL,NULL
462,18,"Contract Comparison Flyer","Use this flyer when making a comparison between two subjects. Use the first column to include a topic and use the remaining columns to respond accordingly.",-2,"462.pdf","application/pdf",502661,"2017-07-11 18:43:41","2017-07-11 18:43:19","2017-07-11 18:44:57",NULL,4,"462.png","image/png",12432,"2017-07-11 18:43:42",0,NULL,NULL,NULL,NULL
463,13,"Floating Heads Testimonial","Floating Heads Testimonial",-2,"463.pdf","application/pdf",467853,"2017-07-11 20:09:10","2017-07-11 20:09:03","2017-07-11 20:11:44",NULL,4,"463.png","image/png",21723,"2017-07-11 20:09:11",0,NULL,NULL,NULL,NULL
464,11,"Local 2006 General Membership flyer","notice about general membership 
 ",-2,NULL,NULL,NULL,NULL,"2017-07-11 22:45:54","2017-07-11 22:55:36",NULL,164,"464.png","image/png",44398,"2017-07-11 22:51:37",0,NULL,NULL,NULL,NULL
465,13,"Floating Heads Testimonial","Floating Heads Testimonial",-2,NULL,NULL,NULL,NULL,"2017-07-12 02:40:36","2017-07-12 18:12:12",NULL,2,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
466,1,"Sector Specific Flyer","Use this flyer when targeting a specific audience – whether it be nurses, correctional officers or sanitation workers. Please make sure to incorporate a high-resolution photo that will work well with the space provided. Add industry-specific language in the left text box and use the text box on the right to include a small quote.",-2,NULL,NULL,NULL,NULL,"2017-07-12 03:22:42","2017-07-12 18:12:06",NULL,2,"466.png","image/png",61212,"2017-07-12 16:02:32",0,NULL,NULL,NULL,NULL
467,1,"Sector Specific Flyer","Use this flyer when targeting a specific audience – whether it be nurses, correctional officers or sanitation workers. Please make sure to incorporate a high-resolution photo that will work well with the space provided. Add industry-specific language in the left text box and use the text box on the right to include a small quote.",-2,NULL,NULL,NULL,NULL,"2017-07-12 15:18:16","2019-04-02 14:13:34",NULL,9,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
468,5,"We Never Quit Poster","Already print-ready — use this poster as is or customize it to include an AFSCME affiliate logo.",-2,NULL,NULL,NULL,NULL,"2017-07-12 15:47:48","2019-04-02 14:14:02",NULL,9,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
469,6,"Never Quit Meeting Flyer","Use this flyer when advertising a specific event – whether it be a union town hall, a stewards meeting or a summer BBQ. Use the appropriate fields to update header; date, time and location information; contact information and general description of your event.",-2,NULL,NULL,NULL,NULL,"2017-07-12 15:51:16","2019-04-02 14:13:25",NULL,9,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
470,9,"AFSCME Stands Poster","Already print-ready — use this poster as is or customize it to include an AFSCME affiliate logo.",-2,NULL,NULL,NULL,NULL,"2017-07-12 16:06:35","2019-04-02 14:13:28",NULL,9,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
471,14,"Sector Specific Member Benefits Flyer","Sector Specific Member Benefits Flyer",-2,"471.pdf","application/pdf",719041,"2017-07-12 16:43:23","2017-07-12 16:24:34","2017-07-12 17:18:03",NULL,4,"471.png","image/png",90541,"2017-07-12 16:43:24",0,NULL,NULL,NULL,NULL
472,13,"Floating Heads Testimonial","Floating Heads Testimonial",1,"472.pdf","application/pdf",532475,"2017-07-19 15:32:15","2017-07-12 16:28:51","2017-07-19 15:32:16",NULL,1,"472.png","image/png",10861,"2017-07-19 15:32:16",0,NULL,NULL,NULL,NULL
473,1,"Sector Specific Flyer","Use this flyer when targeting a specific audience – whether it be nurses, correctional officers or sanitation workers. Please make sure to incorporate a high-resolution photo that will work well with the space provided. Add industry-specific language in the left text box and use the text box on the right to include a small quote.",-2,"473.pdf","application/pdf",656424,"2017-07-12 16:56:26","2017-07-12 16:34:17","2017-07-12 17:09:16",NULL,162,"473.png","image/png",82990,"2017-07-12 16:56:27",0,NULL,NULL,NULL,NULL
474,13,"Floating Heads Testimonial","Floating Heads Testimonial",-2,NULL,NULL,NULL,NULL,"2017-07-12 16:35:47","2019-04-02 14:13:00",NULL,9,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
475,13,"Floating Heads Testimonial","Floating Heads Testimonial",-2,"475.pdf","application/pdf",652742,"2017-07-12 17:00:48","2017-07-12 17:00:42","2017-07-12 17:09:10",NULL,162,"475.png","image/png",10563,"2017-07-12 17:00:49",0,NULL,NULL,NULL,NULL
476,1,"Sector Specific Flyer","Use this flyer when targeting a specific audience – whether it be nurses, correctional officers or sanitation workers. Please make sure to incorporate a high-resolution photo that will work well with the space provided. Add industry-specific language in the left text box and use the text box on the right to include a small quote.",-2,"476.pdf","application/pdf",1495310,"2017-07-12 17:21:56","2017-07-12 17:21:24","2017-07-12 17:35:23",NULL,162,"476.png","image/png",62592,"2017-07-12 17:21:58",0,NULL,NULL,NULL,NULL
477,1,"Sector Specific Flyer","Use this flyer when targeting a specific audience – whether it be nurses, correctional officers or sanitation workers. Please make sure to incorporate a high-resolution photo that will work well with the space provided. Add industry-specific language in the left text box and use the text box on the right to include a small quote.",-2,NULL,NULL,NULL,NULL,"2017-07-12 17:47:19","2017-07-12 18:12:01",NULL,2,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
478,20,"July 12","Contract Member Benefits Flyer",1,"478.pdf","application/pdf",562682,"2018-04-10 03:27:53","2017-07-12 18:13:40","2018-04-10 03:27:54",NULL,2,"478_thumb.png","image/png",79813,"2018-04-10 03:27:54",0,NULL,NULL,NULL,NULL
479,13,"Floating Heads Testimonial","Floating Heads Testimonial",1,"479.pdf","application/pdf",711525,"2017-07-20 19:07:32","2017-07-12 18:15:21","2017-07-20 19:07:33",NULL,2,"479.png","image/png",27408,"2017-07-20 19:07:33",0,NULL,NULL,NULL,NULL
480,8,"2-Sided Postcard","Use this 2-sided postcard as a direct mail piece to bring awareness to your local organizing campaign. On the front side there is placement for up to five headshot photos with attributing quotes listed below. Also, on the back side there is placement for additional contact information and a place to include a permit number OR a U.S. stamp.",1,"480.pdf","application/pdf",966422,"2017-07-12 19:45:41","2017-07-12 19:45:05","2017-07-12 19:45:44",NULL,162,"480.png","image/png",12687,"2017-07-12 19:45:44",0,NULL,NULL,NULL,NULL
481,6,"Never Quit Meeting Flyer","Use this flyer when advertising a specific event – whether it be a union town hall, a stewards meeting or a summer BBQ. Use the appropriate fields to update header; date, time and location information; contact information and general description of your event.",1,NULL,NULL,NULL,NULL,"2017-07-12 19:45:10","2017-07-12 19:47:18",NULL,162,"481.png","image/png",15930,"2017-07-12 19:45:31",0,NULL,NULL,NULL,NULL
482,8,"Go hard or go home","Be great!",1,"482.pdf","application/pdf",774614,"2017-07-12 19:50:48","2017-07-12 19:49:04","2017-07-12 19:50:51",NULL,162,"482.png","image/png",9222,"2017-07-12 19:50:51",0,NULL,NULL,NULL,NULL
483,5,"We Never Quit Poster","Already print-ready — use this poster as is or customize it to include an AFSCME affiliate logo.",1,NULL,NULL,NULL,NULL,"2017-07-12 19:49:50","2017-07-12 19:49:50",NULL,162,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
484,5,"AFSCME","Already print-ready — use this poster as is or customize it to include an AFSCME affiliate logo.",1,NULL,NULL,NULL,NULL,"2017-07-12 19:50:37","2017-07-12 19:50:37",NULL,162,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
485,5,"Art Never Quits","In early, out late!  Working hard for AFSCME",1,"485.pdf","application/pdf",1631137,"2017-07-12 19:56:40","2017-07-12 19:51:38","2017-07-12 19:56:43",NULL,162,"485.png","image/png",73158,"2017-07-12 19:56:43",0,NULL,NULL,NULL,NULL
486,9,"AFSCME Stands Poster","Already print-ready — use this poster as is or customize it to include an AFSCME affiliate logo.",1,NULL,NULL,NULL,NULL,"2017-07-12 19:55:31","2017-07-12 19:55:31",NULL,162,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
487,1,"Sector Specific Flyer","Use this flyer when targeting a specific audience – whether it be nurses, correctional officers or sanitation workers. Please make sure to incorporate a high-resolution photo that will work well with the space provided. Add industry-specific language in the left text box and use the text box on the right to include a small quote.",1,"487.pdf","application/pdf",1338799,"2017-07-12 19:57:52","2017-07-12 19:57:41","2017-07-12 19:57:54",NULL,162,"487.png","image/png",81950,"2017-07-12 19:57:54",0,NULL,NULL,NULL,NULL
488,1,"Sector Specific Flyer","Use this flyer when targeting a specific audience – whether it be nurses, correctional officers or sanitation workers. Please make sure to incorporate a high-resolution photo that will work well with the space provided. Add industry-specific language in the left text box and use the text box on the right to include a small quote.",1,"488.pdf","application/pdf",1518690,"2017-07-12 20:05:54","2017-07-12 19:57:53","2017-07-12 20:05:55",NULL,162,"488.png","image/png",77781,"2017-07-12 20:05:55",0,NULL,NULL,NULL,NULL
489,14,"Sector Specific Member Benefits Flyer","Sector Specific Member Benefits Flyer",1,NULL,NULL,NULL,NULL,"2017-07-12 20:05:29","2017-07-12 20:05:29",NULL,162,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
490,1,"Sector Specific Flyer","Use this flyer when targeting a specific audience – whether it be nurses, correctional officers or sanitation workers. Please make sure to incorporate a high-resolution photo that will work well with the space provided. Add industry-specific language in the left text box and use the text box on the right to include a small quote.",1,"490.pdf","application/pdf",1515115,"2017-07-12 20:14:44","2017-07-12 20:14:28","2017-07-12 20:14:45",NULL,162,"490.png","image/png",76903,"2017-07-12 20:14:45",0,NULL,NULL,NULL,NULL
491,22,"Contract 2-Sided Postcard","Use this 2-sided postcard as a direct mail piece to bring awareness to your local organizing campaign. On the front side there is placement for up to five headshot photos with attributing quotes listed below. Also, on the back side there is placement for additional contact information and a place to include a permit number OR a U.S. stamp.",1,"491.pdf","application/pdf",758153,"2017-07-12 20:17:38","2017-07-12 20:15:52","2017-07-12 20:17:42",NULL,162,"491.png","image/png",9006,"2017-07-12 20:17:42",0,NULL,NULL,NULL,NULL
492,14,"TTest_ Matt","Sector Specific Member Benefits Flyer",1,"492.pdf","application/pdf",575947,"2017-07-12 20:26:15","2017-07-12 20:25:59","2017-07-12 20:26:16",NULL,162,"492.png","image/png",74581,"2017-07-12 20:26:16",0,NULL,NULL,NULL,NULL
493,6,"Never Quit on AFSCME Members","This is a test flyer ",1,"493.pdf","application/pdf",547887,"2017-07-12 20:34:52","2017-07-12 20:29:10","2017-07-12 20:34:53",NULL,162,"493.png","image/png",21627,"2017-07-12 20:34:53",0,NULL,NULL,NULL,NULL
494,14,"Sector Specific Member Benefits Flyerjj","Sector Specific Member Benefits Flyer",1,"494.pdf","application/pdf",625730,"2017-09-14 15:11:40","2017-07-12 20:39:54","2017-09-14 15:11:41",NULL,162,"494.png","image/png",74807,"2017-09-14 15:11:41",0,NULL,NULL,NULL,NULL
495,20,"Victory Local 901 ","Retention pay ",1,"495.pdf","application/pdf",573544,"2017-07-31 17:46:44","2017-07-12 22:38:05","2017-07-31 17:46:46",NULL,164,"495.png","image/png",82700,"2017-07-31 17:46:46",0,NULL,NULL,NULL,NULL
496,6,"Toxic to Safe Culture","General Membership Meeting - Safe Culture",1,"496.pdf","application/pdf",497804,"2017-07-13 04:57:30","2017-07-13 04:35:33","2017-07-13 04:57:32",NULL,121,"496.png","image/png",33577,"2017-07-13 04:57:32",0,NULL,NULL,NULL,NULL
497,6,"Toxic to Safe Culture","General Membership Meeting - Safe Culture",1,"497.pdf","application/pdf",498152,"2017-11-21 00:31:54","2017-07-13 04:35:34","2017-11-21 00:31:55",NULL,121,"497.png","image/png",31816,"2017-11-21 00:31:55",0,NULL,NULL,NULL,NULL
498,14,"Sector Specific Member Benefits Flyer","Sector Specific Member Benefits Flyer",-2,"498.pdf","application/pdf",572937,"2017-07-13 15:34:56","2017-07-13 15:33:41","2017-07-13 16:25:36",NULL,160,"498.png","image/png",88204,"2017-07-13 15:34:57",0,NULL,NULL,NULL,NULL
499,6,"Never Quit Meeting Flyer","Use this flyer when advertising a specific event – whether it be a union town hall, a stewards meeting or a summer BBQ. Use the appropriate fields to update header; date, time and location information; contact information and general description of your event.",1,"499.pdf","application/pdf",654739,"2017-07-13 16:08:32","2017-07-13 16:06:53","2017-07-13 16:08:33",NULL,29,"499.png","image/png",30080,"2017-07-13 16:08:33",0,NULL,NULL,NULL,NULL
500,13,"Floating Heads Testimonial","Floating Heads Testimonial",1,"500.pdf","application/pdf",526344,"2018-04-09 01:42:12","2017-07-13 16:19:04","2018-04-09 01:42:13",NULL,2,"500.png","image/png",13549,"2018-04-09 01:42:13",0,NULL,NULL,NULL,NULL
501,16,"Bargaining Survey","Bargaining Survey",-2,"501.pdf","application/pdf",399311,"2017-07-13 16:49:21","2017-07-13 16:33:26","2017-07-13 17:19:22",NULL,4,"501.png","image/png",37765,"2017-07-13 16:49:22",0,NULL,NULL,NULL,NULL
502,11,"General Announcement","Similar to the ""Never Quit Meeting Flyer"" — use this template to announce an event or a recent contract victory within your affiliate. Please make sure to incorporate a high-resolution photo that will work well with the space provided.
 ",1,"502.pdf","application/pdf",332437,"2017-07-13 16:35:25","2017-07-13 16:33:56","2017-07-13 16:35:26",NULL,160,"502.png","image/png",12302,"2017-07-13 16:35:26",0,NULL,NULL,NULL,NULL
503,18,"Contract Comparison Flyer","Use this flyer when making a comparison between two subjects. Use the first column to include a topic and use the remaining columns to respond accordingly.",-2,"503.pdf","application/pdf",525129,"2017-07-13 17:19:30","2017-07-13 17:19:12","2017-07-13 17:20:19",NULL,4,"503.png","image/png",54585,"2017-07-13 17:19:31",0,NULL,NULL,NULL,NULL
